user_id,timestamp,hour_of_access,transaction_amount,data_volume_mb,geo_delta_km,is_anomaly
1052,2026-03-25 02:40:00,2,37.15,5.05,5.17,0
1071,2026-03-25 02:41:00,2,40.52,5.09,8.02,0
1076,2026-03-25 02:42:00,3,108.54,827.23,5.41,1
1042,2026-03-25 02:43:00,2,19.61,14.74,0.23,0
1066,2026-03-25 02:45:00,2,45.25,8.56,15.82,0
1089,2026-03-25 02:48:00,2,111.15,2.9,3.64,0
1001,2026-03-25 02:51:00,2,15.51,1.03,14.09,0
1082,2026-03-25 02:55:00,2,15.31,2.28,0.09,0
1015,2026-03-25 02:55:00,2,36.77,29.84,2.19,0
1043,2026-03-25 02:57:00,2,101.34,7.69,0.95,0
1044,2026-03-25 03:03:00,3,116.69,27.58,2.91,0
1021,2026-03-25 03:04:00,3,18.29,3.26,15.99,0
1099,2026-03-25 03:04:00,3,24.86,13.88,7.41,0
1078,2026-03-25 03:07:00,3,82.15,15.82,1.87,0
1011,2026-03-25 03:12:00,3,26.33,43.01,10.01,0
1039,2026-03-25 03:14:00,3,50.39,2.38,10.78,0
1098,2026-03-25 03:23:00,3,28.74,4.96,7.21,0
1074,2026-03-25 03:24:00,3,46.3,19.22,4.74,0
1014,2026-03-25 03:24:00,3,180.69,8.73,9.84,0
1028,2026-03-25 03:43:00,3,29.62,2.57,0.32,0
1021,2026-03-25 03:50:00,3,21.29,1.94,7.79,0
1090,2026-03-25 04:10:00,4,44.67,2.18,1.53,0
1027,2026-03-25 04:13:00,4,134.72,7.39,2.36,0
1068,2026-03-25 04:14:00,4,36.28,13.3,6.28,0
1023,2026-03-25 04:15:00,4,25.28,7.04,2.32,0
1098,2026-03-25 04:17:00,4,5.96,6.48,0.71,0
1063,2026-03-25 04:18:00,4,12.38,33.97,1.36,0
1011,2026-03-25 04:28:00,4,58.46,30.58,10.51,0
1043,2026-03-25 04:28:00,4,36873.03,2.3,4100.52,1
1007,2026-03-25 04:31:00,4,29.92,17.28,1.39,0
1019,2026-03-25 04:37:00,4,48.85,9.1,4.4,0
1027,2026-03-25 04:40:00,4,160.27,80.08,28.46,0
1068,2026-03-25 04:41:00,4,33.22,15.83,15.2,0
1012,2026-03-25 04:46:00,4,12.47,3.36,16.87,0
1034,2026-03-25 04:54:00,4,448.89,7.05,7.52,0
1020,2026-03-25 05:02:00,5,34.94,1.78,17.58,0
1023,2026-03-25 05:06:00,5,10.3,30.57,26.67,0
1074,2026-03-25 05:15:00,5,138.29,17.48,2.88,0
1007,2026-03-25 05:18:00,5,64.0,13.61,0.49,0
1011,2026-03-25 05:29:00,5,37.01,7.57,37.37,0
1051,2026-03-25 05:29:00,5,60.27,9.74,4.94,0
1026,2026-03-25 05:30:00,5,41.21,2.02,19.13,0
1011,2026-03-25 05:30:00,5,51.07,10.96,9.32,0
1094,2026-03-25 05:32:00,5,61.66,9.3,3.1,0
1068,2026-03-25 05:38:00,5,169.67,8.17,7.55,0
1010,2026-03-25 05:42:00,5,37.29,23.66,10.64,0
1082,2026-03-25 05:45:00,5,41.93,2.12,26.85,0
1090,2026-03-25 06:03:00,6,115.91,2.89,31.01,0
1050,2026-03-25 06:08:00,6,325.25,11.22,9.9,0
1021,2026-03-25 06:17:00,6,51.8,35.65,2.22,0
1000,2026-03-25 06:18:00,6,36.73,5.25,6.58,0
1086,2026-03-25 06:28:00,6,45.63,135.15,0.64,0
1001,2026-03-25 06:32:00,6,105.22,26.29,21.25,0
1038,2026-03-25 06:34:00,1,202.46,1760.99,19.56,1
1051,2026-03-25 06:39:00,6,42.45,1.57,4.91,0
1057,2026-03-25 06:41:00,6,43.0,2.89,11.44,0
1011,2026-03-25 06:44:00,6,130.71,4.5,4.46,0
1092,2026-03-25 07:00:00,7,64.03,9.81,11.04,0
1041,2026-03-25 07:04:00,7,29.31,6.57,50.71,0
1053,2026-03-25 07:06:00,7,22.44,7.52,11.53,0
1093,2026-03-25 07:21:00,7,133.35,10.35,19.83,0
1007,2026-03-25 07:21:00,7,13.85,6.23,1.46,0
1025,2026-03-25 07:27:00,7,98.05,5.57,3.06,0
1029,2026-03-25 07:29:00,7,15.48,27.62,2.73,0
1007,2026-03-25 07:37:00,7,55.65,20.75,0.66,0
1063,2026-03-25 07:44:00,7,58.65,2.93,6.27,0
1085,2026-03-25 07:49:00,7,19.02,10.01,6.57,0
1038,2026-03-25 07:50:00,7,121.86,2.94,9.15,0
1084,2026-03-25 07:56:00,7,23.91,1.18,7.17,0
1046,2026-03-25 07:56:00,7,132.73,8.46,8.76,0
1067,2026-03-25 08:10:00,8,109.49,7.52,7.1,0
1049,2026-03-25 08:11:00,8,71.63,17.54,28.26,0
1004,2026-03-25 08:12:00,8,114.77,11.46,2.91,0
1053,2026-03-25 08:13:00,8,10.35,2.1,22.7,0
1006,2026-03-25 08:15:00,8,241.7,87.58,14.74,0
1051,2026-03-25 08:16:00,8,34.66,5.92,19.88,0
1060,2026-03-25 08:17:00,8,37.1,20.39,5.62,0
1095,2026-03-25 08:19:00,8,113.59,36.69,13.42,0
1097,2026-03-25 08:29:00,8,46.65,17.83,2.28,0
1039,2026-03-25 08:39:00,8,22.85,0.67,1.98,0
1053,2026-03-25 08:45:00,8,97.47,4.53,7.88,0
1081,2026-03-25 08:52:00,8,154.73,10.3,6.97,0
1008,2026-03-25 08:54:00,8,12.19,4.84,12.35,0
1093,2026-03-25 08:56:00,8,153.46,3.8,1.11,0
1098,2026-03-25 08:58:00,8,29.74,9.07,20.71,0
1028,2026-03-25 09:03:00,9,39.13,4.2,33.62,0
1049,2026-03-25 09:05:00,9,42.41,45.56,8.29,0
1095,2026-03-25 09:09:00,4,83.26,1572.62,0.44,1
1061,2026-03-25 09:11:00,9,11.37,2.39,1.68,0
1001,2026-03-25 09:22:00,9,58.41,4.06,0.64,0
1014,2026-03-25 09:23:00,9,159.13,4.21,2.29,0
1063,2026-03-25 09:32:00,9,25.24,17.19,8.95,0
1037,2026-03-25 09:33:00,9,13.86,11.15,24.46,0
1015,2026-03-25 09:35:00,9,339.53,3.68,4.69,0
1087,2026-03-25 09:36:00,9,43.36,10.34,25.19,0
1079,2026-03-25 09:39:00,9,79.9,0.7,3.44,0
1038,2026-03-25 09:41:00,9,31.59,2.39,4.1,0
1024,2026-03-25 09:57:00,9,37.3,5.48,11.11,0
1011,2026-03-25 09:59:00,9,12.06,2.87,1.19,0
1065,2026-03-25 10:02:00,10,33.92,5.94,1.17,0
1093,2026-03-25 10:05:00,10,46.7,3.65,3.24,0
1013,2026-03-25 10:07:00,10,70.13,4.87,19.96,0
1089,2026-03-25 10:09:00,10,190.66,10.15,19.71,0
1093,2026-03-25 10:18:00,10,35.62,10.75,4.71,0
1014,2026-03-25 10:21:00,10,91.8,13.13,25.54,0
1017,2026-03-25 10:23:00,10,178.15,3.77,1.34,0
1076,2026-03-25 10:23:00,10,75.17,2.72,25.0,0
1039,2026-03-25 10:24:00,10,97.61,9.56,14.1,0
1038,2026-03-25 10:25:00,10,134.27,3.91,25.17,0
1005,2026-03-25 10:26:00,10,46.38,22.63,27.6,0
1053,2026-03-25 10:30:00,10,9.51,8.61,2.22,0
1052,2026-03-25 10:31:00,10,771.94,3.79,7.61,0
1008,2026-03-25 10:34:00,10,67.45,4.72,5.58,0
1048,2026-03-25 10:38:00,10,459.2,3.44,10.84,0
1087,2026-03-25 10:40:00,10,66.06,2.61,1.18,0
1083,2026-03-25 10:40:00,10,85.24,15.75,3.03,0
1034,2026-03-25 10:41:00,10,151.22,11.91,3.31,0
1034,2026-03-25 11:01:00,11,33.74,7.13,5.47,0
1056,2026-03-25 11:04:00,11,60.46,30.13,39.05,0
1008,2026-03-25 11:13:00,11,201.62,19.51,26.96,0
1090,2026-03-25 11:22:00,11,9.97,17.6,13.18,0
1043,2026-03-25 11:25:00,11,73.24,2.46,3.03,0
1064,2026-03-25 11:26:00,11,41.48,22.97,16.75,0
1011,2026-03-25 11:27:00,11,70.4,57.4,9.85,0
1033,2026-03-25 11:29:00,11,20.32,2.42,4.39,0
1027,2026-03-25 11:35:00,11,17.82,8.6,11.14,0
1090,2026-03-25 11:36:00,11,23.7,13.79,2.27,0
1010,2026-03-25 11:38:00,11,20.7,14.27,9.2,0
1051,2026-03-25 11:48:00,11,91.16,1.1,10.23,0
1058,2026-03-25 11:48:00,11,50.84,21.61,2.24,0
1026,2026-03-25 11:51:00,11,26.16,5.13,10.41,0
1040,2026-03-25 11:52:00,11,49.3,3.23,4.77,0
1097,2026-03-25 12:02:00,4,68.89,2356.07,5.27,1
1072,2026-03-25 12:03:00,12,12.95,3.99,4.88,0
1006,2026-03-25 12:05:00,12,41.15,26.66,13.57,0
1037,2026-03-25 12:09:00,12,18.46,33.04,1.09,0
1057,2026-03-25 12:10:00,12,50.81,16.42,3.69,0
1074,2026-03-25 12:17:00,12,21.62,3.72,52.45,0
1097,2026-03-25 12:18:00,12,10.02,6.22,8.96,0
1013,2026-03-25 12:38:00,12,48.0,7.24,12.58,0
1087,2026-03-25 12:39:00,12,63.39,8.19,13.98,0
1015,2026-03-25 12:39:00,12,130.9,36.14,0.77,0
1003,2026-03-25 12:46:00,12,61.76,13.44,12.1,0
1071,2026-03-25 12:55:00,12,44.55,5.17,2.0,0
1036,2026-03-25 12:56:00,12,71.24,3.3,1.44,0
1089,2026-03-25 12:57:00,12,170.69,4.26,1.72,0
1073,2026-03-25 12:58:00,12,89.18,2.1,2.47,0
1075,2026-03-25 13:02:00,13,68.8,7.01,8.79,0
1007,2026-03-25 13:03:00,13,87.65,4.38,21.5,0
1059,2026-03-25 13:14:00,13,31.0,3.34,32.77,0
1014,2026-03-25 13:21:00,13,48.88,22.05,1.43,0
1039,2026-03-25 13:25:00,13,25.7,18.66,0.72,0
1078,2026-03-25 13:27:00,13,905.68,36.99,0.25,0
1095,2026-03-25 13:31:00,13,86.84,1.43,4.55,0
1037,2026-03-25 13:40:00,13,11.68,3.05,16.15,0
1070,2026-03-25 13:40:00,13,28.32,6.01,8.28,0
1015,2026-03-25 13:43:00,13,16.03,8.98,5.55,0
1098,2026-03-25 13:51:00,13,78.56,11.72,0.62,0
1035,2026-03-25 13:53:00,13,72.08,4.48,25.56,0
1009,2026-03-25 13:55:00,3,17.13,736.77,3.34,1
1027,2026-03-25 13:56:00,13,26.67,4.19,0.74,0
1058,2026-03-25 13:56:00,13,61.17,8.39,1.01,0
1024,2026-03-25 13:58:00,13,79.24,22.01,0.65,0
1086,2026-03-25 13:59:00,13,75.34,3.29,31.14,0
1077,2026-03-25 14:08:00,14,60.3,15.5,0.86,0
1091,2026-03-25 14:14:00,14,15.87,7.29,14.86,0
1032,2026-03-25 14:16:00,14,140.8,5.11,7.04,0
1027,2026-03-25 14:20:00,14,145.4,2.33,2.94,0
1091,2026-03-25 14:21:00,14,37.04,4.09,0.15,0
1017,2026-03-25 14:24:00,14,23.68,76.17,8.21,0
1002,2026-03-25 14:25:00,14,20.55,4.47,9.12,0
1089,2026-03-25 14:29:00,14,46.0,9.78,3.07,0
1048,2026-03-25 14:34:00,14,363.37,16.7,0.3,0
1019,2026-03-25 14:36:00,14,50.94,3.65,10.46,0
1099,2026-03-25 14:47:00,14,40.72,10.51,8.0,0
1066,2026-03-25 14:53:00,14,210.43,8.7,2.97,0
1048,2026-03-25 14:53:00,14,74.5,12.29,2.22,0
1055,2026-03-25 14:54:00,14,193.69,2.61,6.09,0
1006,2026-03-25 14:54:00,14,45.52,8.65,22.87,0
1016,2026-03-25 14:57:00,14,80.34,5.12,16.1,0
1041,2026-03-25 14:59:00,14,86.89,15.37,8.45,0
1006,2026-03-25 15:16:00,15,51.97,3.24,1.94,0
1001,2026-03-25 15:17:00,15,234.08,11.32,6.52,0
1026,2026-03-25 15:21:00,15,79.81,22.33,28.55,0
1097,2026-03-25 15:37:00,15,26.8,13.28,2.11,0
1096,2026-03-25 15:45:00,15,61.76,30.59,3.78,0
1015,2026-03-25 15:50:00,15,78.57,7.24,2.16,0
1084,2026-03-25 15:58:00,15,28.29,6.9,7.7,0
1020,2026-03-25 16:03:00,16,37.49,1.7,7.44,0
1082,2026-03-25 16:03:00,16,46.35,16.0,0.47,0
1083,2026-03-25 16:04:00,16,49.75,1.06,8.99,0
1066,2026-03-25 16:13:00,16,69.63,10.87,18.25,0
1066,2026-03-25 16:19:00,2,76.54,1781.34,8.66,1
1095,2026-03-25 16:25:00,1,12.86,1927.38,5.57,1
1052,2026-03-25 16:26:00,16,167.78,5.57,2.14,0
1071,2026-03-25 16:28:00,16,25.74,25.99,6.69,0
1036,2026-03-25 16:36:00,16,66.04,3.53,1.62,0
1037,2026-03-25 16:40:00,16,71.96,2.79,2.09,0
1051,2026-03-25 16:41:00,16,130.01,21.7,14.45,0
1023,2026-03-25 16:48:00,16,43.34,5.82,5.18,0
1060,2026-03-25 16:51:00,16,226.39,4.86,8.21,0
1023,2026-03-25 16:52:00,16,38.01,26.69,1.93,0
1023,2026-03-25 16:55:00,16,51.09,8.97,7.31,0
1042,2026-03-25 16:57:00,16,27.21,12.86,4.57,0
1098,2026-03-25 17:08:00,17,43.09,4.13,26.12,0
1041,2026-03-25 17:10:00,17,9.39,2.12,3.07,0
1075,2026-03-25 17:12:00,17,65.0,8.64,1.41,0
1044,2026-03-25 17:15:00,17,58.82,14.59,25.2,0
1092,2026-03-25 17:17:00,17,38.74,1.61,5.36,0
1065,2026-03-25 17:24:00,17,100.27,2.12,7.33,0
1063,2026-03-25 17:29:00,17,125.9,6.45,2.58,0
1029,2026-03-25 17:33:00,17,230.48,20.05,3.69,0
1014,2026-03-25 17:34:00,17,240.87,10.33,8.11,0
1039,2026-03-25 17:49:00,17,115.64,3.53,1.94,0
1023,2026-03-25 17:54:00,17,18.84,8.58,4.52,0
1026,2026-03-25 18:05:00,18,162.63,10.35,1.36,0
1058,2026-03-25 18:10:00,18,316.05,1.11,1.82,0
1028,2026-03-25 18:16:00,18,198.89,2.17,1.13,0
1042,2026-03-25 18:18:00,4,27.71,2283.56,2.02,1
1061,2026-03-25 18:27:00,18,170.12,15.35,2.0,0
1033,2026-03-25 18:30:00,18,96.91,20.54,4.44,0
1017,2026-03-25 18:34:00,18,27.76,4.83,6.57,0
1014,2026-03-25 18:36:00,18,66.13,23.17,12.5,0
1043,2026-03-25 18:40:00,18,51.36,4.39,16.33,0
1027,2026-03-25 18:50:00,18,144.36,4.9,7.69,0
1010,2026-03-25 18:50:00,18,91.23,0.62,8.16,0
1097,2026-03-25 18:54:00,18,89.9,2.52,8.9,0
1078,2026-03-25 19:06:00,19,112.44,2.16,18.06,0
1090,2026-03-25 19:12:00,19,115.74,11.2,5.54,0
1084,2026-03-25 19:13:00,19,49.1,26.73,36.9,0
1087,2026-03-25 19:19:00,19,36.35,41.16,3.99,0
1008,2026-03-25 19:24:00,19,255.76,30.94,3.16,0
1050,2026-03-25 19:25:00,19,64.71,21.75,4.97,0
1037,2026-03-25 19:32:00,19,12337.53,3.79,3124.53,1
1030,2026-03-25 19:39:00,19,48.2,4.51,9.78,0
1046,2026-03-25 19:44:00,19,19.83,16.68,28.42,0
1095,2026-03-25 19:45:00,19,15.03,15.8,3.27,0
1019,2026-03-25 19:54:00,19,87.79,28.96,3.62,0
1038,2026-03-25 19:55:00,19,273.15,23.85,2.65,0
1007,2026-03-25 19:57:00,19,138.54,22.49,0.0,0
1016,2026-03-25 19:58:00,19,8.59,14.41,0.2,0
1059,2026-03-25 20:04:00,20,613.02,15.08,19.05,0
1043,2026-03-25 20:11:00,20,17.66,47.72,0.48,0
1041,2026-03-25 20:11:00,20,58.91,15.5,0.49,0
1016,2026-03-25 20:12:00,20,34.89,5.71,3.16,0
1061,2026-03-25 20:14:00,20,133.88,16.46,3.52,0
1081,2026-03-25 20:15:00,20,90.17,18.44,5.71,0
1043,2026-03-25 20:19:00,20,40.73,15.25,14.88,0
1056,2026-03-25 20:28:00,20,33.65,1.69,30.66,0
1074,2026-03-25 20:30:00,20,31.24,12.92,5.89,0
1064,2026-03-25 20:30:00,20,32.52,4.42,5.61,0
1080,2026-03-25 20:34:00,20,15.46,15.23,8.5,0
1077,2026-03-25 20:37:00,20,47.86,10.51,4.97,0
1078,2026-03-25 20:38:00,20,37.77,79.96,13.01,0
1067,2026-03-25 20:41:00,20,250.2,2.86,2.3,0
1048,2026-03-25 20:45:00,20,66.5,21.63,1.22,0
1025,2026-03-25 20:47:00,20,10.65,4.13,12.24,0
1054,2026-03-25 20:54:00,20,30.37,10.8,3.82,0
1003,2026-03-25 20:54:00,20,8.09,1.95,2.17,0
1023,2026-03-25 21:05:00,21,171.79,1.12,24.25,0
1052,2026-03-25 21:09:00,21,52.43,6.4,12.53,0
1033,2026-03-25 21:23:00,21,20.8,41.91,0.1,0
1098,2026-03-25 21:24:00,21,25.39,26.02,5.69,0
1049,2026-03-25 21:27:00,21,192.91,6.03,5.84,0
1056,2026-03-25 21:31:00,21,45.05,10.36,10.55,0
1014,2026-03-25 21:34:00,21,58.33,4.88,4.5,0
1009,2026-03-25 21:42:00,21,151.41,9.12,4.69,0
1058,2026-03-25 21:45:00,21,17.33,37.16,13.75,0
1001,2026-03-25 21:57:00,21,30.41,4.25,9.46,0
1054,2026-03-25 22:06:00,22,70.97,32.51,23.14,0
1070,2026-03-25 22:06:00,22,55.48,0.99,1.47,0
1043,2026-03-25 22:11:00,22,30.84,2.57,3.62,0
1012,2026-03-25 22:12:00,22,33.97,17.1,1.36,0
1055,2026-03-25 22:17:00,22,62.94,18.84,3.53,0
1051,2026-03-25 22:19:00,22,9.59,28.44,18.55,0
1000,2026-03-25 22:21:00,22,24.45,3.37,6.39,0
1093,2026-03-25 22:24:00,22,8.06,14.99,23.71,0
1032,2026-03-25 22:32:00,22,212.03,9.29,3.91,0
1052,2026-03-25 22:41:00,22,375.92,100.29,4.55,0
1082,2026-03-25 22:44:00,22,160.97,23.4,0.89,0
1098,2026-03-25 22:54:00,22,46.94,3.84,43.17,0
1038,2026-03-25 22:59:00,22,423.9,6.77,22.52,0
1053,2026-03-25 23:10:00,23,50.68,4.69,1.9,0
1043,2026-03-25 23:10:00,23,113.62,12.2,2.64,0
1013,2026-03-25 23:13:00,23,23356.45,10.12,1512.54,1
1073,2026-03-25 23:14:00,23,75.69,26.95,7.2,0
1045,2026-03-25 23:29:00,23,49.15,7.35,10.75,0
1046,2026-03-25 23:29:00,3,150.79,2938.93,2.1,1
1024,2026-03-25 23:43:00,23,139.67,1.59,0.21,0
1045,2026-03-25 23:45:00,3,43.11,1039.06,4.34,1
1058,2026-03-25 23:49:00,23,4.4,10.5,4.37,0
1038,2026-03-25 23:55:00,23,11.96,1.51,4.87,0
1009,2026-03-25 23:59:00,23,11.11,17.8,5.92,0
1085,2026-03-26 00:00:00,0,19.92,40.1,0.91,0
1058,2026-03-26 00:07:00,0,59.65,2.48,12.73,0
1032,2026-03-26 00:09:00,0,102.88,1.75,3.16,0
1096,2026-03-26 00:15:00,0,43.93,29.29,1.85,0
1069,2026-03-26 00:17:00,0,28.38,1.49,3.92,0
1062,2026-03-26 00:23:00,0,13.14,3.86,11.29,0
1018,2026-03-26 00:25:00,0,69.53,11.46,13.38,0
1078,2026-03-26 00:39:00,0,18.5,4.4,3.66,0
1059,2026-03-26 00:47:00,0,33.69,3.26,9.68,0
1008,2026-03-26 00:48:00,0,32.72,98.09,23.92,0
1006,2026-03-26 00:51:00,0,70.45,10.24,1.34,0
1060,2026-03-26 00:53:00,0,34.42,96.22,8.41,0
1068,2026-03-26 00:59:00,0,4.86,15.58,11.13,0
1084,2026-03-26 01:07:00,1,17.03,3.98,17.58,0
1079,2026-03-26 01:09:00,1,61.39,5.2,1.26,0
1025,2026-03-26 01:15:00,1,124.9,1.87,5.48,0
1032,2026-03-26 01:20:00,1,64.71,3.18,9.65,0
1017,2026-03-26 01:25:00,1,7.37,13.86,17.32,0
1001,2026-03-26 01:27:00,1,252.91,2.48,1.73,0
1001,2026-03-26 01:43:00,1,164.98,3.68,1.79,0
1085,2026-03-26 02:02:00,2,28.65,24.32,7.99,0
1005,2026-03-26 02:06:00,2,44.49,5.53,2.78,0
1086,2026-03-26 02:06:00,2,39.17,3.23,19.28,0
1083,2026-03-26 02:15:00,2,122.73,12.15,1.7,0
1027,2026-03-26 02:15:00,2,47.41,33.54,3.38,0
1089,2026-03-26 02:16:00,2,131.1,2.51,39.44,0
1086,2026-03-26 02:22:00,2,54.08,12.04,15.16,0
1045,2026-03-26 02:25:00,2,18.79,1.91,1.49,0
1073,2026-03-26 02:25:00,2,162.53,21.02,23.09,0
1084,2026-03-26 02:33:00,2,20.11,58.98,0.06,0
1061,2026-03-26 02:37:00,2,90.99,3.09,7.45,0
1068,2026-03-26 02:39:00,2,18.26,2.95,17.99,0
1052,2026-03-26 02:43:00,2,47.43,4.03,10.53,0
1048,2026-03-26 02:43:00,3,38.83,2670.58,10.39,1
1057,2026-03-26 02:49:00,2,20.31,0.53,14.9,0
1052,2026-03-26 02:51:00,1,262.62,921.92,7.64,1
1082,2026-03-26 02:55:00,2,34.87,19.27,3.91,0
1066,2026-03-26 02:56:00,2,4.67,2.92,3.9,0
1050,2026-03-26 03:00:00,3,21.46,37.14,3.38,0
1068,2026-03-26 03:00:00,3,54.61,2.04,0.26,0
1038,2026-03-26 03:01:00,3,43.54,80.4,2.6,0
1008,2026-03-26 03:02:00,3,48.91,5.95,12.54,0
1034,2026-03-26 03:16:00,3,17.5,4.15,27.05,0
1047,2026-03-26 03:30:00,3,280.37,3.22,21.9,0
1026,2026-03-26 03:32:00,3,64.75,2.78,2.65,0
1058,2026-03-26 03:34:00,3,54.83,1.8,7.48,0
1018,2026-03-26 03:50:00,3,24.03,5.92,5.26,0
1080,2026-03-26 03:54:00,3,26.69,1.5,28.5,0
1053,2026-03-26 03:55:00,3,49.38,3.12,26.07,0
1001,2026-03-26 04:04:00,4,14.78,11.21,14.68,0
1075,2026-03-26 04:13:00,4,42.44,2.89,18.2,0
1016,2026-03-26 04:23:00,4,39.21,16.89,9.15,0
1026,2026-03-26 04:42:00,4,252.63,7.23,1.73,0
1098,2026-03-26 04:51:00,4,62.43,31.33,11.37,0
1030,2026-03-26 04:52:00,4,63.92,10.62,9.0,0
1068,2026-03-26 04:55:00,4,32.78,19.23,1.99,0
1051,2026-03-26 05:02:00,5,40.35,29.79,12.16,0
1075,2026-03-26 05:03:00,5,44.33,1.42,9.83,0
1035,2026-03-26 05:03:00,5,25.96,5.47,36.73,0
1062,2026-03-26 05:10:00,5,130.63,2.5,9.12,0
1019,2026-03-26 05:24:00,5,20.91,16.72,5.13,0
1095,2026-03-26 05:31:00,5,144.09,4.18,31.14,0
1019,2026-03-26 05:45:00,5,81.32,6.06,28.89,0
1055,2026-03-26 05:55:00,5,18.05,4.04,23.63,0
1032,2026-03-26 06:05:00,6,32320.19,31.73,2374.72,1
1024,2026-03-26 06:06:00,6,24.35,2.01,9.99,0
1004,2026-03-26 06:06:00,6,108.2,16.96,15.54,0
1053,2026-03-26 06:08:00,6,7.67,4.14,4.95,0
1058,2026-03-26 06:08:00,6,247.14,4.97,11.87,0
1040,2026-03-26 06:10:00,6,27.94,6.93,1.51,0
1012,2026-03-26 06:10:00,6,110.94,5.9,6.82,0
1024,2026-03-26 06:13:00,6,75.94,11.13,1.59,0
1010,2026-03-26 06:15:00,6,24.06,4.34,2.52,0
1050,2026-03-26 06:22:00,6,63.52,0.28,3.63,0
1017,2026-03-26 06:29:00,6,292.97,36.9,6.94,0
1097,2026-03-26 06:34:00,6,441.57,1.42,2.14,0
1090,2026-03-26 06:57:00,6,208.63,0.53,1.39,0
1044,2026-03-26 07:07:00,7,12.66,2.98,3.08,0
1060,2026-03-26 07:11:00,7,50.93,4.12,8.27,0
1000,2026-03-26 07:15:00,7,50.93,4.55,13.39,0
1059,2026-03-26 07:19:00,7,58.7,4.54,32.53,0
1015,2026-03-26 07:22:00,7,21.24,4.85,6.12,0
1071,2026-03-26 07:26:00,7,68.87,8.38,6.88,0
1067,2026-03-26 07:30:00,7,24.1,4.96,22.59,0
1053,2026-03-26 07:31:00,7,62.89,3.18,2.64,0
1068,2026-03-26 07:43:00,7,77.62,17.27,7.88,0
1055,2026-03-26 07:48:00,7,33.52,9.66,26.07,0
1026,2026-03-26 07:56:00,7,39622.61,5.22,1367.31,1
1072,2026-03-26 08:04:00,8,280.54,18.02,4.0,0
1023,2026-03-26 08:06:00,8,20.4,2.77,20.32,0
1018,2026-03-26 08:10:00,8,62.77,4.0,3.72,0
1001,2026-03-26 08:11:00,8,157.3,8.84,2.43,0
1032,2026-03-26 08:15:00,8,133.12,17.6,7.57,0
1089,2026-03-26 08:17:00,8,237.5,3.17,6.19,0
1006,2026-03-26 08:19:00,8,20.56,4.61,3.18,0
1074,2026-03-26 08:29:00,8,43.23,7.71,16.15,0
1048,2026-03-26 08:30:00,8,24.09,6.39,1.87,0
1068,2026-03-26 08:39:00,8,38.15,9.98,0.29,0
1066,2026-03-26 08:39:00,8,70.96,2.77,19.2,0
1042,2026-03-26 08:43:00,8,68.08,17.74,11.92,0
1086,2026-03-26 08:44:00,8,114.2,9.21,6.04,0
1050,2026-03-26 08:47:00,8,47.4,6.57,11.86,0
1033,2026-03-26 08:47:00,8,40.35,2.97,18.15,0
1096,2026-03-26 08:47:00,8,22.42,15.13,11.42,0
1062,2026-03-26 08:51:00,8,5.61,14.11,19.25,0
1064,2026-03-26 08:53:00,8,43.26,12.5,0.25,0
1074,2026-03-26 08:54:00,8,41.92,22.7,45.76,0
1062,2026-03-26 08:54:00,8,10.09,5.34,11.26,0
1089,2026-03-26 08:55:00,8,12.04,15.34,6.91,0
1070,2026-03-26 08:56:00,8,50.07,42.02,8.28,0
1061,2026-03-26 08:58:00,8,28638.9,2.54,3116.93,1
1098,2026-03-26 09:01:00,9,161.43,3.72,14.41,0
1043,2026-03-26 09:05:00,9,39.75,103.11,17.22,0
1047,2026-03-26 09:11:00,9,173.69,14.38,0.32,0
1030,2026-03-26 09:16:00,9,297.26,5.69,13.0,0
1033,2026-03-26 09:18:00,9,54.96,0.66,3.47,0
1011,2026-03-26 09:23:00,9,17.25,62.63,3.29,0
1090,2026-03-26 09:32:00,9,65.5,1.78,6.94,0
1005,2026-03-26 09:35:00,9,264.58,2.05,12.48,0
1042,2026-03-26 09:44:00,9,40.01,6.67,19.01,0
1064,2026-03-26 09:47:00,9,60.93,31.89,1.74,0
1099,2026-03-26 09:47:00,9,17.36,19.51,5.19,0
1053,2026-03-26 10:00:00,10,162.55,25.22,29.86,0
1098,2026-03-26 10:17:00,2,162.53,2435.75,7.79,1
1009,2026-03-26 10:21:00,10,88.85,11.47,18.06,0
1014,2026-03-26 10:22:00,10,4.71,1.88,12.7,0
1054,2026-03-26 10:41:00,10,66.43,0.8,9.62,0
1020,2026-03-26 10:48:00,10,49.24,1.25,38.07,0
1050,2026-03-26 10:49:00,10,62.5,4.36,5.28,0
1075,2026-03-26 10:51:00,10,39.11,1.5,8.7,0
1090,2026-03-26 10:55:00,10,16.06,5.08,9.89,0
1017,2026-03-26 10:56:00,10,49.98,4.48,1.45,0
1087,2026-03-26 10:57:00,10,27.98,15.54,6.92,0
1087,2026-03-26 10:59:00,10,639.9,41.23,11.34,0
1078,2026-03-26 11:00:00,11,26.31,12.53,9.78,0
1089,2026-03-26 11:00:00,11,39.51,2.84,3.04,0
1091,2026-03-26 11:04:00,11,69.89,15.0,5.65,0
1043,2026-03-26 11:05:00,11,63.12,9.81,9.08,0
1007,2026-03-26 11:05:00,11,31.51,5.03,9.79,0
1023,2026-03-26 11:08:00,11,43.05,5.78,49.67,0
1093,2026-03-26 11:11:00,11,64.35,32.93,3.24,0
1032,2026-03-26 11:12:00,11,147.48,39.34,1.45,0
